mismatch_location,s2id,lat,lon,label,sublabel,iso3,distance_from_shore_m,label_source,drift_radius,total_visits,unique_total_ssvid,unique_active_ssvid,active_ssvid_days,unique_stationary_ssvid,stationary_ssvid_days,stationary_fishing_ssvid_days,unique_stationary_fishing_ssvid,top_destination,dock,source
Only in scratch_amanda,9618a3fd,-42.33368055555556,-73.37060555555554,TENAUN,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9618f8f7,-41.90205555555555,-72.84922222222222,TENTELHUE,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9621fa75,-42.70648888888889,-73.65315555555556,TERAO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,bdafc2a1,-51.73861111111111,-72.50333333333333,TERMINAL PESQUERO PUERTO NATALES,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9621f741,-42.67406388888889,-73.67276111111111,TEUPA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,319ff4f7,9.882618799,106.5984999,THANH PHU FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31361461,20.02937838,106.2056788,THANH VUI FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31410aed,16.55094,107.6383988,THUAN AN FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,316f99e9,13.35255061,109.2634091,TIEN CHAU FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31684c3b,15.20674825,108.8892171,TINH HOA FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31684c27,15.20966056,108.902004,TINH KY FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,964027a1,-38.3449,-73.49228055555555,TIRUA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96684ee5,-36.61906666666667,-72.95931666666667,"TOME, MUELLE PESQUERO ARTESANAL",,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9691df3d,-30.256138888888888,-71.49914166666667,TONGOY,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96616181,-34.13061944444444,-71.99470277777777,TOPOCALMA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96bd2739,-26.60484166666667,-70.70410277777778,TOREES DEL INCA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,968e1c29,-30.36733055555555,-71.67088055555556,TOTORAL,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9697b167,-27.830158333333333,-71.0913361111111,TOTORAL,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9691cff5,-30.072991666666667,-71.37774722222221,TOTORALILLO CENTRO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,969106f7,-29.49096666666667,-71.33009722222222,TOTORALILLO NORTE,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96893e4f,-32.02563611111111,-71.51343888888889,TOTORALILLO SUR,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,314a447b,20.74531348,107.0145602,TRAN CHAU FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,964026c5,-38.382216666666665,-73.52415277777777,TRANICURA A (TIRUA SUR 3),,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96402133,-38.39845,-73.5271638888889,TRANICURA B (TIRUA SUR 4),,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,963d99ed,-40.623222222222225,-73.76308333333333,TRIL TRIL,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,314185a9,16.3525001,107.9112708,TU HIEN FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,96683629,-36.63901111111111,-73.09261666666666,TUMBES,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,07ee0a7d,-2.765914140979096,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a9b,-2.7665620737324024,-42.263363463620465,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a71,-2.7654821838771944,-42.2880059040583,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ede1d3,-2.7772076768637075,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a79,-2.769461985363606,-42.283078334490234,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a85,-2.7663460965465676,-42.2682928701509,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a89,-2.7623661064818155,-42.273221817498246,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a81,-2.7698945277226183,-42.273221817498246,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a9d,-2.770327068508234,-42.263363463620465,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a61,-2.7583870982841256,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a7b,-2.7656981626154526,-42.28307833449023,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a63,-2.762150421481961,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a83,-2.7701107983166056,-42.2682928701509,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0af5,-2.7548392705466984,-42.27322181749824,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ede1d5,-2.7734427687102507,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a87,-2.7661301189591323,-42.273221817498246,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a77,-2.769245713616589,-42.28800590405831,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a7f,-2.7696782567352822,-42.27815030562414,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a65,-2.761934736099234,-42.28307833449023,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a91,-2.7627974752969706,-42.26336346362047,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ede1d7,-2.773226204303431,-42.28307833449023,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ede029,-2.77387589635964,-42.2682928701509,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a8b,-2.758602490330924,-42.273221817498246,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a67,-2.7581717058551876,-42.28307833449023,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ede02b,-2.7736593327319943,-42.273221817498246,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07ee0a8f,-2.7625817910898136,-42.2682928701509,TUTOIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50c9,-23.497936818495184,-45.128404715378934,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50d3,-23.49921597516508,-45.11905410261821,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5727,-23.511562801422063,-45.11437950709913,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50cb,-23.502620643499103,-45.12840471537894,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50cd,-23.500918314805027,-45.123729172050275,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd574b,-23.509007051856663,-45.13308073258773,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50db,-23.489849369691445,-45.11905410261821,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50c5,-23.491551190199395,-45.12372917205028,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5737,-23.51198831202906,-45.128404715378934,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5735,-23.50730447471021,-45.12840471537894,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd56d3,-23.498791424834707,-45.10503173786532,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd573b,-23.514969048357475,-45.12372917205028,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5129,-23.491128476508106,-45.109705385509386,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50d1,-23.494532669229812,-45.11905410261821,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50b7,-23.49963887667279,-45.133080732587736,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5733,-23.50560188653607,-45.123729172050275,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd572b,-23.50219667735917,-45.11437950709913,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5725,-23.513265930358216,-45.11905410261821,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5731,-23.51028546442003,-45.12372917205028,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50cf,-23.49623474932633,-45.123729172050275,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd5729,-23.506879736318695,-45.11437950709913,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd572f,-23.508582605828703,-45.11905410261821,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50d5,-23.49751362464287,-45.11437950709914,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50d7,-23.49283057826921,-45.11437950709913,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50b5,-23.50432296118371,-45.13308073258773,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd512b,-23.495811263301963,-45.109705385509386,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd572d,-23.503899287397857,-45.119054102618215,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94cd50c7,-23.493252999797892,-45.128404715378934,UBATUBA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,9947f08f,-27.165569444444444,-109.36404444444445,VAIHU,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,3175444d,10.40860762,106.7732408,VAM LANG FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,9689bf45,-32.74081944444445,-71.4905888888889,VENTANA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,92a6884d,-0.7613454560572646,-48.10764783095568,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68151,-0.8511219725717496,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68851,-0.7649671527741585,-48.1126120198839,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68839,-0.7683509640184437,-48.09772082156334,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68177,-0.8725116253292351,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68845,-0.7684703928031209,-48.10764783095567,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68145,-0.85463080025933,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68115,-0.8616480409491796,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689b1,-0.7542221902688256,-48.10764783095568,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686ad,-0.8439728424070426,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689b5,-0.7577247302506697,-48.10268409816826,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68137,-0.8509237141486524,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6815f,-0.8583394123646597,-48.15731023967493,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686b7,-0.8402683960837595,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68849,-0.7648482780958247,-48.102684098168254,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68149,-0.8509898006228342,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6812d,-0.8472181539141987,-48.12750732309604,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6810d,-0.8687996776515344,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68165,-0.8654252399592407,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6884f,-0.7649077155753283,-48.10764783095567,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689c9,-0.7541049752958128,-48.09772082156334,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6814d,-0.8474813905138951,-48.14737411081367,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686b3,-0.8439073115367564,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68853,-0.7614046165158413,-48.11261201988389,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68153,-0.8475471988368263,-48.152341947362494,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689b7,-0.754163582919427,-48.102684098168254,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689ad,-0.7578424980284213,-48.1126120198839,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6814f,-0.8510558867648057,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68141,-0.8581394897603645,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6817b,-0.8690020997669896,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68147,-0.8545644366005589,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68161,-0.8619157154105683,-48.15731023967493,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686b1,-0.8403336498635281,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689cd,-0.7576069613708172,-48.092758001182574,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689cb,-0.7576658459472542,-48.09772082156334,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68847,-0.7684106785505102,-48.102684098168254,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68837,-0.7647888403381765,-48.09772082156334,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6813f,-0.8580728482183998,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6884b,-0.7612862953193368,-48.102684098168254,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6814b,-0.8474155818573621,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68833,-0.7611679730154923,-48.092758001182574,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68139,-0.8544980726081626,-48.13743980517531,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68831,-0.7647294023049097,-48.092758001182574,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6813b,-0.85443170828497,-48.132473336169824,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68143,-0.8582061309672901,-48.14737411081368,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686d1,-0.840072632787754,-48.12750732309605,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68113,-0.8652236507702988,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686b5,-0.8438417803342931,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68167,-0.8618487973056079,-48.152341947362494,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686c7,-0.8366304524208584,-48.13743980517532,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68157,-0.8511880580408484,-48.15731023967493,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686c5,-0.8365654753820556,-48.132473336169824,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689b3,-0.7577836142785603,-48.10764783095567,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68175,-0.8724438736162898,-48.14240673007061,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a686d3,-0.8436451847617733,-48.12750732309605,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68131,-0.850857627345076,-48.132473336169824,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68835,-0.7612271343045744,-48.09772082156335,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6815b,-0.8546971635816476,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a68159,-0.8547635265646822,-48.15731023967492,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a6815d,-0.8582727718363354,-48.15234194736249,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92a689b9,-0.7506028533551925,-48.102684098168254,VIGIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,9641f8f1,-37.52757222222222,-73.59627222222221,VILLARICA (RANQUIL),,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96684513,-36.54120833333333,-72.93313333333334,"VILLARRICA, DICHATO",,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,317069cd,12.33630442,109.2044056,VINH LUONG FISHING PORT,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,00b817d7,-20.31168021605499,-40.30630995574018,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b83d7f,-20.31517130213613,-40.31141507590133,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b83d7d,-20.31027039506096,-40.31141507590133,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817c5,-20.309598022603954,-40.29609839323143,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81635,-20.325713500746534,-40.29099195099628,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817d1,-20.31308998498526,-40.30120439483148,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81625,-20.33269628946403,-40.30120439483147,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8164b,-20.327123675208515,-40.28588506818227,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b83d87,-20.324973330105525,-40.31141507590132,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8162d,-20.322892994980418,-40.30120439483148,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817cb,-20.320811397990013,-40.29099195099628,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817b5,-20.322221291415183,-40.28588506818227,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81649,-20.332026130012306,-40.28588506818227,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817d5,-20.316581404293267,-40.306309955740176,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8163b,-20.334107130517015,-40.29609839323143,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81647,-20.336928655711723,-40.28588506818227,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8164f,-20.3334365330846,-40.280777744845864,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81637,-20.330615674550742,-40.29099195099628,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8164d,-20.328533797303542,-40.280777744845864,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81639,-20.335517919287817,-40.29099195099628,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81631,-20.329205166764595,-40.29609839323143,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b81633,-20.324303273982274,-40.29609839323143,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b8162f,-20.32779460671856,-40.30120439483148,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817b3,-20.32363113249572,-40.280777744845864,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817db,-20.30818858695783,-40.30120439483147,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,00b817b7,-20.317318978747164,-40.28588506818227,VITORIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,31a40a17,8.611342881,105.0121872,VNM_1,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,3198a86d,8.658669563,106.5626533,VNM_10,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31756fb3,10.37707277,107.0698989,VNM_109,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,3198a86b,8.662904906,106.5609716,VNM_12,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,31756eff,10.38109655,107.0505208,VNM_120,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
